lon,lat
-158.9677712,-19.2760783499991
-158.9687301,-19.2749802799991
-158.9697651,-19.2738243999991
-158.9708001,-19.2726685299991
-158.971835,-19.2715126499991
-158.9723602,-19.2705373199991
-158.9728853,-19.2695619799991
-158.9725204,-19.2678495399991
-158.9721555,-19.2661370899991
-158.971334,-19.2648147399991
-158.9705126,-19.2634923799991
-158.9691662,-19.2621265799991
-158.9678199,-19.2607607699991
-158.9668158,-19.2598501999991
-158.9658117,-19.2589396299991
-158.9648077,-19.2580290599991
-158.9630276,-19.2571616599991
-158.9612476,-19.2562942699991
-158.9596958,-19.2556653299991
-158.9581439,-19.2550363799991
-158.9563411,-19.2542339499991
-158.9545383,-19.2534315099991
-158.9527811,-19.2528241299991
-158.951024,-19.2522167499991
-158.9495634,-19.2518045099991
-158.9481029,-19.2513922699991
-158.9465816,-19.2508137899991
-158.9450603,-19.2502353199991
-158.943539,-19.2496568399991
-158.9422306,-19.2492951599991
-158.9409222,-19.2489334799991
-158.9396139,-19.2485717999991
-158.938199,-19.2483112099991
-158.9367841,-19.2480506199991
-158.9354148,-19.2480934899991
-158.9340454,-19.2481363599991
-158.9326303,-19.2485043299991
-158.9312152,-19.2488722999991
-158.9297086,-19.2495219899991
-158.9282021,-19.2501716899991
-158.9269846,-19.2507636699991
-158.9257671,-19.2513556599991
-158.9245497,-19.2519476399991
-158.9233853,-19.2528792199991
-158.9222209,-19.2538107899991
-158.9210565,-19.2546556499991
-158.9198921,-19.2555004999991
-158.9186817,-19.2569522499991
-158.9174714,-19.2584039899991
-158.9164893,-19.2596607399991
-158.9155073,-19.2609174899991
-158.9146392,-19.2624343899991
-158.913771,-19.2639512999991
-158.9134281,-19.2650132499991
-158.9130852,-19.2660751999991
-158.9125593,-19.2677223099991
-158.9120335,-19.2693694299991
-158.9118957,-19.2709733699991
-158.9117579,-19.2725773099991
-158.9119627,-19.2736828799991
-158.9121676,-19.2747884399991
-158.9127146,-19.2762843299991
-158.9132616,-19.2777802299991
-158.9135807,-19.2787341099991
-158.9138998,-19.2796879999991
-158.9145156,-19.2807287199991
-158.9151313,-19.2817694499991
-158.9161356,-19.2820950499991
-158.9171398,-19.2824206499991
-158.918304,-19.2822694399991
-158.9194683,-19.2821182299991
-158.9213859,-19.2818155899991
-158.9233035,-19.2815129499991
-158.9245818,-19.2814484499991
-158.9258601,-19.2813839499991
-158.927184,-19.2815434299991
-158.9285079,-19.2817029099991
-158.9298318,-19.2818623899991
-158.9315664,-19.2824482899991
-158.933301,-19.2830341799991
-158.9345486,-19.2836993499991
-158.9357963,-19.2843645199991
-158.9370439,-19.2850296799991
-158.9382991,-19.2857020599991
-158.9395544,-19.2863744299991
-158.9409009,-19.2873285999991
-158.9422474,-19.2882827699991
-158.9434342,-19.2889117299991
-158.944621,-19.2895406999991
-158.9457623,-19.2899745499991
-158.9469036,-19.2904084099991
-158.9483188,-19.2906905899991
-158.9497341,-19.2909727799991
-158.9509212,-19.2908430399991
-158.9521083,-19.2907133099991
-158.9533182,-19.2903668099991
-158.9545282,-19.2900202999991
-158.9557382,-19.2895220499991
-158.9569483,-19.2890237999991
-158.9582269,-19.2878535999991
-158.9595056,-19.2866833999991
-158.2990416,-19.8126258199991
-158.2985435,-19.8113234699991
-158.2975415,-19.8100624799991
-158.2966966,-19.8095173199991
-158.2958517,-19.8089721699991
-158.2949149,-19.8084916599991
-158.2939781,-19.8080111499991
-158.292288,-19.8070074899991
-158.291259,-19.8066783099991
-158.29023,-19.8063491299991
-158.2883992,-19.8060817599991
-158.2873226,-19.8061641599991
-158.2862459,-19.8062465599991
-158.2852128,-19.8068492799991
-158.2841796,-19.8074519899991
-158.2834889,-19.8082728099991
-158.2822953,-19.8089182099991
-158.2815804,-19.8100206699991
-158.2808656,-19.8111231299991
-158.2807232,-19.8122278899991
-158.2805808,-19.8133326499991
-158.2806644,-19.8151101899991
-158.2817104,-19.8167615699991
-158.2828987,-19.8173298399991
-158.2846838,-19.8175970799991
-158.2858516,-19.8176234299991
-158.2870195,-19.8176497699991
-158.2883021,-19.8176115399991
-158.2896076,-19.8175733899991
-158.2909132,-19.8175352399991
-158.2923336,-19.8174108299991
-158.2940763,-19.8168975699991
-158.2955446,-19.8162965199991
-158.2966473,-19.8155206199991
-158.2977499,-19.8147447299991
-158.2986243,-19.8137945399991
-158.2990416,-19.8126258199991
-158.1425611,-19.9964189099991
-158.1427519,-19.9950617099991
-158.1429426,-19.9937045099991
-158.1431334,-19.9923472999991
-158.1428677,-19.9906122399991
-158.1426019,-19.9888771799991
-158.1423362,-19.9871421099991
-158.1420705,-19.9854070499991
-158.1418048,-19.9836719799991
-158.1413554,-19.9819938199991
-158.1409061,-19.9803156599991
-158.1404567,-19.9786374899991
-158.1399169,-19.9767277199991
-158.1393771,-19.9748179399991
-158.1388649,-19.9734573299991
-158.1383527,-19.9720967099991
-158.1378405,-19.9707360999991
-158.1369777,-19.9692148399991
-158.136115,-19.9676935899991
-158.1350192,-19.9668646999991
-158.1339235,-19.9660358099991
-158.132367,-19.9656380999991
-158.1308105,-19.9652403899991
-158.129069,-19.9651451599991
-158.1273275,-19.9650499199991
-158.1256316,-19.9649982099991
-158.1239357,-19.9649464899991
-158.1222398,-19.9648947699991
-158.1205439,-19.9648430599991
-158.1191656,-19.9653852399991
-158.1177873,-19.9659274199991
-158.116409,-19.9664695999991
-158.1147543,-19.9672415399991
-158.1130996,-19.9680134899991
-158.1119977,-19.9683113799991
-158.1108958,-19.9686092799991
-158.1096558,-19.9689931499991
-158.1084159,-19.9693770299991
-158.1072179,-19.9704546099991
-158.1060198,-19.9715321899991
