lon,lat
167,-22.343167
166.996694,-22.343778
166.995861,-22.344583
166.995028,-22.344611
166.994556,-22.345
166.994556,-22.345861
166.994194,-22.346278
166.9925,-22.346306
166.991667,-22.345444
166.990806,-22.34625
166.990028,-22.345472
166.989194,-22.345472
166.987528,-22.347111
166.985833,-22.347111
166.982917,-22.344167
166.982917,-22.341639
166.982472,-22.34125
166.979194,-22.341306
166.977083,-22.343389
166.977083,-22.344194
166.97625,-22.345
166.976278,-22.346667
166.975444,-22.347528
166.975472,-22.348333
166.974583,-22.349139
166.974583,-22.353333
166.973722,-22.354139
166.97375,-22.355861
166.972528,-22.357083
166.97,-22.357111
166.969583,-22.356722
166.969611,-22.355
166.969167,-22.354611
166.968389,-22.354611
166.966667,-22.352917
166.965,-22.352944
166.964139,-22.352083
166.960806,-22.352083
166.960444,-22.351667
166.960417,-22.350861
166.960028,-22.350472
166.959111,-22.350417
166.958778,-22.350028
166.95875,-22.3475
166.957889,-22.346722
166.957889,-22.345861
166.957528,-22.345389
166.956639,-22.345417
166.955028,-22.347083
166.954139,-22.347111
166.953722,-22.3475
166.955389,-22.349222
166.955417,-22.350861
166.954583,-22.351694
166.954583,-22.3525
166.954167,-22.352944
166.953361,-22.352972
166.952556,-22.353778
166.951667,-22.353778
166.950444,-22.355
166.950444,-22.355861
166.949583,-22.356667
166.949611,-22.357528
166.94875,-22.358361
166.95,-22.359611
166.950861,-22.359583
166.951667,-22.360444
166.952472,-22.360417
166.953361,-22.361278
166.954139,-22.361278
166.955778,-22.362917
166.956639,-22.362972
166.957556,-22.36375
166.958306,-22.36375
166.958778,-22.364194
166.95875,-22.366667
166.957556,-22.367944
166.956639,-22.367944
166.955806,-22.36875
166.955028,-22.368778
166.954139,-22.369639
166.952472,-22.369611
166.950444,-22.371694
166.950444,-22.3725
166.949583,-22.373361
166.949583,-22.374167
166.948306,-22.375444
166.9475,-22.375444
166.946694,-22.376278
166.945806,-22.376278
166.944583,-22.3775
166.944583,-22.378361
166.942528,-22.380444
166.941694,-22.380444
166.940833,-22.381278
166.94,-22.381278
166.938806,-22.382556
166.938806,-22.383361
166.937889,-22.384167
166.937889,-22.385028
166.935417,-22.387528
166.935417,-22.388333
166.932917,-22.390889
166.932944,-22.391694
166.931667,-22.392972
166.930806,-22.392972
166.93,-22.393778
166.929139,-22.39375
166.927528,-22.395417
166.926639,-22.395417
166.922528,-22.399611
166.921667,-22.399611
166.920861,-22.400444
166.909139,-22.400444
166.908333,-22.399611
166.903361,-22.399611
166.9,-22.39625
166.899139,-22.396278
166.898389,-22.397139
166.897528,-22.397083
166.896694,-22.396306
166.895806,-22.39625
166.895028,-22.395472
166.894194,-22.395472
166.893333,-22.394611
166.890861,-22.394583
166.890028,-22.395417
166.885806,-22.395444
166.885444,-22.395056
166.886222,-22.394194
166.886222,-22.393333
166.890833,-22.388806
166.892528,-22.388778
166.893333,-22.389639
166.894167,-22.389611
166.895056,-22.38875
166.895833,-22.38875
166.8975,-22.387111
166.900806,-22.387139
166.90125,-22.387528
166.901222,-22.389194
166.901639,-22.389583
166.904167,-22.389611
166.904639,-22.389222
166.904611,-22.388361
166.905444,-22.387472
166.905417,-22.385889
166.906639,-22.384611
166.910028,-22.384611
166.912528,-22.387111
166.912972,-22.386694
166.912972,-22.385833
166.912056,-22.385
166.912056,-22.384194
166.91125,-22.383333
166.912083,-22.382528
166.912083,-22.381667
166.9125,-22.38125
166.914972,-22.381278
166.915861,-22.382139
166.916222,-22.381667
166.91625,-22.380028
166.915,-22.378778
166.914167,-22.378778
166.913333,-22.377917
166.912528,-22.377944
166.912083,-22.377528
166.912083,-22.376667
166.911722,-22.376278
166.910028,-22.37625
