lon,lat
168.145833,-15.770417
168.147528,-15.772111
168.148306,-15.772111
168.14875,-15.772528
168.14875,-15.773333
168.153389,-15.777917
168.154139,-15.777944
168.154639,-15.778333
168.154611,-15.779194
168.155417,-15.78
168.155389,-15.780806
168.157917,-15.783361
168.157889,-15.784167
168.160444,-15.786667
168.160389,-15.787528
168.161222,-15.788361
168.16125,-15.79
168.162056,-15.790833
168.162083,-15.793361
168.162944,-15.794167
168.162944,-15.797556
168.16375,-15.798361
168.16375,-15.800833
168.164583,-15.801694
168.164556,-15.804167
168.165444,-15.805028
168.165472,-15.824194
168.164556,-15.825028
168.164583,-15.834222
168.16375,-15.835
168.16375,-15.835861
168.164556,-15.836667
168.164583,-15.839194
168.165444,-15.840028
168.165472,-15.841667
168.164556,-15.842528
168.164583,-15.844194
168.165444,-15.845
168.165444,-15.856694
168.166222,-15.857528
168.165417,-15.858361
168.166278,-15.859167
168.112083,-15.644167
168.111278,-15.645
168.111278,-15.649194
168.112111,-15.65
168.112083,-15.651667
168.112917,-15.652556
168.112944,-15.654167
168.114583,-15.655833
168.114556,-15.656694
168.116278,-15.658333
168.116278,-15.659194
168.11875,-15.661694
168.11875,-15.6625
168.120444,-15.664167
168.119639,-15.665028
168.119611,-15.665889
168.117917,-15.667528
168.117889,-15.668333
168.117056,-15.669167
168.117028,-15.670028
168.115417,-15.671667
168.115389,-15.672528
168.114556,-15.673389
168.114611,-15.674194
168.112861,-15.675833
168.112917,-15.6775
168.111278,-15.679194
168.111278,-15.683389
168.116278,-15.688361
168.11625,-15.689972
168.116639,-15.690444
168.1175,-15.690444
168.119167,-15.692083
168.121639,-15.692111
168.12375,-15.694194
168.123722,-15.695
168.124639,-15.695889
168.124639,-15.7
168.122111,-15.7025
168.122917,-15.703306
168.122111,-15.704167
168.122889,-15.705028
168.122917,-15.707556
168.124639,-15.709194
168.124611,-15.710056
168.127111,-15.7125
168.127111,-15.714222
168.128778,-15.715889
168.12875,-15.716694
168.129583,-15.7175
168.129583,-15.718361
168.130389,-15.719194
168.130361,-15.720056
168.13125,-15.720861
168.13125,-15.729167
168.130389,-15.730028
168.130389,-15.730889
168.129611,-15.731667
168.129611,-15.732528
168.128778,-15.733333
168.128694,-15.7375
168.129583,-15.738333
168.129583,-15.739194
168.130806,-15.740417
168.150861,-15.555444
168.152139,-15.556722
168.152139,-15.557528
168.152917,-15.558333
168.152944,-15.560861
168.152139,-15.561694
168.152111,-15.5625
168.149167,-15.565444
168.148306,-15.565444
168.146639,-15.567139
168.145806,-15.567139
168.144194,-15.568778
168.143306,-15.56875
168.141694,-15.570389
168.140806,-15.570444
168.139611,-15.571694
168.139611,-15.574167
168.138722,-15.575
168.138722,-15.579194
168.137944,-15.58
168.137944,-15.581694
168.137083,-15.5825
168.137083,-15.583361
168.136222,-15.584222
168.136278,-15.585
168.135444,-15.585861
168.135444,-15.586667
168.13375,-15.588361
168.133722,-15.589167
168.132056,-15.590861
168.132083,-15.591722
168.130444,-15.593361
168.130444,-15.594167
168.127111,-15.5975
168.127111,-15.598361
168.12625,-15.599222
168.12625,-15.600028
168.125417,-15.600806
168.125389,-15.601667
168.124583,-15.602528
168.124611,-15.605056
168.123722,-15.605833
168.12375,-15.609167
168.124611,-15.610028
168.124639,-15.611694
168.125417,-15.6125
168.125417,-15.613361
168.126222,-15.614194
168.126222,-15.618361
168.120417,-15.624194
168.120389,-15.625
168.119556,-15.625861
168.119556,-15.629972
168.120444,-15.630861
168.120417,-15.631667
168.122139,-15.633333
168.122139,-15.634194
168.120861,-15.635444
168.12,-15.635444
168.119167,-15.636278
168.118333,-15.636278
168.114556,-15.64
168.114556,-15.640861
168.112083,-15.643361
168.184167,-15.464611
168.183389,-15.46375
168.1825,-15.46375
168.181667,-15.462917
168.178278,-15.462944
168.177528,-15.463806
168.176639,-15.462917
168.175056,-15.464611
168.173306,-15.464611
168.172556,-15.465444
168.165833,-15.465417
168.16375,-15.467528
168.163778,-15.468333
168.162972,-15.469167
168.162972,-15.470028
168.15875,-15.474222
168.158778,-15.476694
168.160389,-15.478361
168.160472,-15.480028
168.16125,-15.480861
168.16125,-15.481694
168.162056,-15.482528
168.162111,-15.4875
168.161278,-15.488361
168.16125,-15.490833
168.160389,-15.491667
168.160444,-15.495
168.159583,-15.495861
168.159556,-15.498361
168.15875,-15.499167
168.15875,-15.500889
168.157111,-15.502528
168.157111,-15.503333
168.156278,-15.504194
168.156222,-15.505833
168.157111,-15.506722
168.157111,-15.507528
168.157917,-15.508333
168.157917,-15.512528
168.15875,-15.513333
168.158722,-15.519194
168.157972,-15.520028
168.157889,-15.522556
168.157083,-15.523333
168.157111,-15.525861
168.154639,-15.528361
168.154639,-15.529222
168.153722,-15.53
168.153722,-15.533333
168.152889,-15.534194
168.152917,-15.537528
168.153778,-15.538333
168.15375,-15.539194
168.152917,-15.540028
168.152889,-15.5425
168.152056,-15.543361
168.152111,-15.545889
168.149194,-15.548778
168.148306,-15.54875
168.147944,-15.549139
168.147917,-15.551667
168.14875,-15.552556
168.148778,-15.554139
168.15,-15.555417
169.16,-18.957083
169.160833,-18.957111
169.161611,-18.957917
169.162472,-18.957917
169.165361,-18.960861
169.165361,-18.961667
169.166694,-18.962944
169.174167,-18.962972
169.174583,-18.963361
169.174556,-18.964167
169.177528,-18.967139
169.178333,-18.967139
169.179167,-18.967944
169.186639,-18.967917
169.187472,-18.968778
169.189111,-18.968806
169.19,-18.969611
169.190806,-18.969611
169.191611,-18.970417
169.192472,-18.970417
169.193306,-18.97125
169.194194,-18.97125
169.194972,-18.972111
169.195833,-18.972139
169.196694,-18.972944
169.198361,-18.972889
169.199194,-18.973778
169.200806,-18.973778
169.201667,-18.974583
169.203333,-18.974611
169.204167,-18.975417
169.208333,-18.975417
169.209167,-18.976278
169.210028,-18.976278
169.214194,-18.980444
169.214972,-18.980472
169.216639,-18.982139
169.217472,-18.982083
169.218361,-18.982889
169.219167,-18.982917
169.220861,-18.984583
169.222444,-18.984611
169.224556,-18.986694
169.224556,-18.987556
169.225806,-18.988778
169.226667,-18.988778
169.227472,-18.989639
169.229194,-18.989611
169.23,-18.990417
169.231694,-18.990417
169.234972,-18.993722
169.239139,-18.993778
169.24,-18.994583
169.240806,-18.994583
169.241667,-18.995472
169.243333,-18.995472
169.244167,-18.996278
169.249972,-18.996278
169.250833,-18.995417
169.254139,-18.995417
169.255806,-18.997139
169.2575,-18.997111
169.258333,-18.997917
169.265806,-18.997917
169.065833,-18.929583
169.070833,-18.929611
169.07125,-18.930028
169.07125,-18.930833
169.072083,-18.931694
169.072056,-18.934167
169.072472,-18.934639
169.075778,-18.934611
169.076667,-18.935417
169.078306,-18.935444
169.079139,-18.93625
169.080028,-18.93625
169.080806,-18.937139
169.081667,-18.937083
169.086667,-18.942111
169.090861,-18.942111
169.091667,-18.942917
169.0925,-18.942917
169.093361,-18.943806
169.094111,-18.94375
169.095861,-18.945417
169.096639,-18.945444
169.097472,-18.94625
169.104944,-18.946278
169.105778,-18.947139
169.107472,-18.947083
169.108306,-18.947917
169.109167,-18.947917
169.109972,-18.948778
169.110833,-18.948806
169.114167,-18.952083
169.115028,-18.952111
169.115833,-18.952917
169.1175,-18.952944
169.118306,-18.953806
169.119167,-18.95375
169.119972,-18.954556
169.125861,-18.954611
169.126722,-18.953778
169.127472,-18.953778
169.128333,-18.952917
169.129194,-18.952944
169.130028,-18.952083
169.130806,-18.952083
169.131694,-18.95125
169.1325,-18.95125
169.133306,-18.950389
169.134167,-18.950417
169.134944,-18.949611
169.136694,-18.949583
169.137472,-18.948778
169.139167,-18.948722
169.140028,-18.949611
169.1425,-18.949583
169.143306,-18.950444
169.145778,-18.950472
169.146667,-18.951278
169.148306,-18.95125
169.149167,-18.950444
169.149972,-18.950444
169.150889,-18.949611
169.151694,-18.949611
169.154972,-18.952972
169.155861,-18.952972
168.021639,-16.18875
168.020806,-16.189611
168.019222,-16.189639
168.018333,-16.188778
168.015833,-16.188778
168.014167,-16.190417
168.013333,-16.190417
168.012472,-16.191278
168.010806,-16.19125
168.008361,-16.188806
168.005806,-16.18875
168.004111,-16.190472
168.003333,-16.190444
168.002528,-16.191306
168.001611,-16.191278
168.0,-16.192917
169.0,-18.899611
169.000861,-18.900444
169.001667,-18.900444
169.002528,-18.901306
169.003333,-18.90125
169.004139,-18.902083
169.005806,-18.902083
169.006694,-18.902972
169.009222,-18.902917
169.009972,-18.903806
169.012472,-18.903778
169.014167,-18.905444
169.016639,-18.905417
169.017528,-18.904611
169.020056,-18.904583
169.020778,-18.905472
169.024167,-18.905444
169.025,-18.90625
169.027472,-18.906278
169.028333,-18.907083
169.029139,-18.907111
169.029972,-18.907972
169.031667,-18.907917
169.0325,-18.90875
169.038306,-18.90875
169.039167,-18.907944
169.040833,-18.907917
169.04125,-18.908306
169.040417,-18.909167
169.040361,-18.910028
169.039528,-18.910833
169.039611,-18.914139
169.040417,-18.915028
169.040361,-18.916694
169.04125,-18.917556
169.04125,-18.918361
169.042083,-18.919167
169.042056,-18.920028
169.046667,-18.924611
169.049139,-18.924583
169.05,-18.925444
169.051639,-18.925417
169.052528,-18.926278
169.059972,-18.92625
169.060778,-18.927111
169.062472,-18.927139
169.063361,-18.927944
169.064167,-18.927944
168.086722,-16.15125
168.085028,-16.151278
168.082944,-16.153361
168.082944,-16.158361
168.082083,-16.159194
168.082083,-16.16
168.080806,-16.16125
168.076667,-16.16125
168.072944,-16.164972
168.072944,-16.165833
168.074194,-16.167056
168.074972,-16.167083
168.075444,-16.167528
168.075444,-16.169139
168.072028,-16.172528
168.072056,-16.174194
168.071694,-16.174611
168.070833,-16.173722
168.07,-16.173778
168.069222,-16.172972
168.067528,-16.172944
168.066639,-16.172111
168.064139,-16.172083
168.063333,-16.172944
168.062472,-16.172917
168.060778,-16.174611
168.058306,-16.174583
168.057028,-16.175833
168.057111,-16.176694
168.05625,-16.177472
168.05625,-16.179194
168.055444,-16.18
168.055444,-16.183333
168.054528,-16.184167
168.054583,-16.185028
168.053306,-16.186278
168.052528,-16.18625
168.051667,-16.185444
168.050833,-16.185444
168.050028,-16.186278
168.049167,-16.186278
168.046667,-16.18875
168.043333,-16.188778
168.042472,-16.189611
168.041694,-16.189611
168.039194,-16.192083
168.038333,-16.192083
168.037056,-16.190861
168.037056,-16.19
168.035833,-16.188778
168.035,-16.188778
168.034583,-16.188361
168.034611,-16.1875
168.034222,-16.187111
168.033333,-16.187083
168.032889,-16.186667
168.032917,-16.185861
168.031639,-16.184583
168.030361,-16.185833
168.030417,-16.186694
168.028389,-16.188806
168.027472,-16.188778
168.026694,-16.189583
168.025806,-16.18875
168.131667,-16.092083
168.130472,-16.093333
168.130472,-16.094194
168.13,-16.094583
168.127528,-16.094611
168.126667,-16.095472
168.125861,-16.095472
168.124611,-16.096694
168.124611,-16.0975
168.123778,-16.098361
168.12375,-16.100833
168.122917,-16.101667
168.122889,-16.102528
168.122139,-16.103333
168.122139,-16.104194
168.12125,-16.105028
168.12125,-16.109167
168.120417,-16.11
168.120389,-16.111667
168.119528,-16.112528
168.119611,-16.114194
168.11875,-16.115028
168.11875,-16.115833
168.117889,-16.116694
168.117944,-16.117556
168.117083,-16.118333
168.117083,-16.119194
168.11625,-16.12
168.11625,-16.120833
168.115444,-16.121694
168.115417,-16.123361
168.114583,-16.124222
168.114556,-16.125
168.113806,-16.125861
168.113806,-16.126667
168.112917,-16.1275
168.112917,-16.128361
168.112056,-16.129167
168.112111,-16.130028
168.111306,-16.130861
168.111278,-16.131667
168.110389,-16.132528
168.110389,-16.133333
168.108278,-16.135417
168.107472,-16.135472
168.103722,-16.139194
168.103778,-16.14
168.102972,-16.140861
168.102944,-16.141667
168.102028,-16.1425
168.102056,-16.143361
168.101222,-16.144222
168.101278,-16.145028
168.098333,-16.147944
168.096667,-16.147944
168.095861,-16.148778
168.093361,-16.14875
168.092472,-16.149583
168.091667,-16.149583
168.090861,-16.150444
168.089167,-16.14875
168.088389,-16.148806
168.087083,-16.150028
168.087056,-16.150833
