SH, 33, 1997031200,   , BEST,   0, 129S, 1759E,  25
SH, 33, 1997031206,   , BEST,   0, 128S, 1759E,  25
SH, 33, 1997031212,   , BEST,   0, 127S, 1759E,  30
SH, 33, 1997031218,   , BEST,   0, 126S, 1759E,  30
SH, 33, 1997031300,   , BEST,   0, 124S, 1759E,  35
SH, 33, 1997031306,   , BEST,   0, 121S, 1759E,  35
SH, 33, 1997031312,   , BEST,   0, 117S, 1759E,  35
SH, 33, 1997031318,   , BEST,   0, 113S, 1761E,  35
SH, 33, 1997031400,   , BEST,   0, 108S, 1765E,  35
SH, 33, 1997031406,   , BEST,   0, 105S, 1773E,  35
SH, 33, 1997031412,   , BEST,   0, 108S, 1784E,  40
SH, 33, 1997031418,   , BEST,   0, 117S, 1795E,  45
SH, 33, 1997031500,   , BEST,   0, 127S, 1794W,  45
SH, 33, 1997031506,   , BEST,   0, 140S, 1783W,  45
SH, 33, 1997031512,   , BEST,   0, 154S, 1778W,  45
SH, 33, 1997031518,   , BEST,   0, 171S, 1775W,  45
SH, 33, 1997031600,   , BEST,   0, 188S, 1768W,  45
SH, 33, 1997031606,   , BEST,   0, 203S, 1760W,  50
SH, 33, 1997031612,   , BEST,   0, 222S, 1750W,  55
SH, 33, 1997031618,   , BEST,   0, 239S, 1736W,  60
SH, 33, 1997031700,   , BEST,   0, 253S, 1719W,  65
SH, 33, 1997031706,   , BEST,   0, 265S, 1700W,  70
SH, 33, 1997031712,   , BEST,   0, 279S, 1679W,  75
SH, 33, 1997031718,   , BEST,   0, 291S, 1657W,  75
SH, 33, 1997031800,   , BEST,   0, 303S, 1637W,  65
SH, 33, 1997031806,   , BEST,   0, 316S, 1618W,  55
SH, 33, 1997031812,   , BEST,   0, 327S, 1602W,  45
SH, 33, 1997031818,   , BEST,   0, 340S, 1586W,  40
