SH, 37, 1997052618,   , BEST,   0, 121S, 1676E,  20
SH, 37, 1997052700,   , BEST,   0, 123S, 1675E,  25
SH, 37, 1997052706,   , BEST,   0, 125S, 1674E,  25
SH, 37, 1997052712,   , BEST,   0, 128S, 1673E,  25
SH, 37, 1997052718,   , BEST,   0, 132S, 1672E,  25
SH, 37, 1997052800,   , BEST,   0, 137S, 1672E,  25
SH, 37, 1997052806,   , BEST,   0, 142S, 1672E,  30
SH, 37, 1997052812,   , BEST,   0, 148S, 1674E,  30
SH, 37, 1997052818,   , BEST,   0, 154S, 1676E,  30
SH, 37, 1997052900,   , BEST,   0, 160S, 1678E,  35
SH, 37, 1997052906,   , BEST,   0, 165S, 1683E,  35
SH, 37, 1997052912,   , BEST,   0, 171S, 1692E,  35
SH, 37, 1997052918,   , BEST,   0, 177S, 1702E,  35
SH, 37, 1997053000,   , BEST,   0, 183S, 1713E,  30
SH, 37, 1997053006,   , BEST,   0, 189S, 1723E,  25
