SH, 30, 1997022518,   , BEST,   0, 149S,  389E,  20
SH, 30, 1997022600,   , BEST,   0, 159S,  394E,  20
SH, 30, 1997022606,   , BEST,   0, 169S,  399E,  25
SH, 30, 1997022612,   , BEST,   0, 179S,  400E,  25
SH, 30, 1997022618,   , BEST,   0, 186S,  400E,  30
SH, 30, 1997022700,   , BEST,   0, 193S,  400E,  35
SH, 30, 1997022706,   , BEST,   0, 198S,  402E,  45
SH, 30, 1997022712,   , BEST,   0, 200S,  402E,  55
SH, 30, 1997022718,   , BEST,   0, 202S,  402E,  65
SH, 30, 1997022800,   , BEST,   0, 203S,  399E,  65
SH, 30, 1997022806,   , BEST,   0, 204S,  396E,  65
SH, 30, 1997022812,   , BEST,   0, 205S,  392E,  65
SH, 30, 1997022818,   , BEST,   0, 205S,  388E,  65
SH, 30, 1997030100,   , BEST,   0, 205S,  383E,  70
SH, 30, 1997030106,   , BEST,   0, 203S,  377E,  70
SH, 30, 1997030112,   , BEST,   0, 200S,  371E,  75
SH, 30, 1997030118,   , BEST,   0, 198S,  365E,  75
SH, 30, 1997030200,   , BEST,   0, 196S,  358E,  75
SH, 30, 1997030206,   , BEST,   0, 193S,  351E,  60
SH, 30, 1997030212,   , BEST,   0, 190S,  343E,  50
SH, 30, 1997030218,   , BEST,   0, 186S,  335E,  35
