SH, 24, 1997020800,   , BEST,   0, 100S, 1550E,  15
SH, 24, 1997020806,   , BEST,   0, 106S, 1544E,  15
SH, 24, 1997020812,   , BEST,   0, 112S, 1538E,  15
SH, 24, 1997020818,   , BEST,   0, 118S, 1532E,  15
SH, 24, 1997020900,   , BEST,   0, 121S, 1522E,  15
SH, 24, 1997020906,   , BEST,   0, 121S, 1512E,  20
SH, 24, 1997020912,   , BEST,   0, 123S, 1502E,  20
SH, 24, 1997020918,   , BEST,   0, 127S, 1495E,  20
SH, 24, 1997021000,   , BEST,   0, 132S, 1491E,  25
SH, 24, 1997021006,   , BEST,   0, 140S, 1491E,  35
SH, 24, 1997021012,   , BEST,   0, 146S, 1491E,  40
SH, 24, 1997021018,   , BEST,   0, 153S, 1491E,  45
SH, 24, 1997021100,   , BEST,   0, 161S, 1491E,  45
SH, 24, 1997021106,   , BEST,   0, 168S, 1489E,  45
SH, 24, 1997021112,   , BEST,   0, 175S, 1485E,  45
SH, 24, 1997021118,   , BEST,   0, 181S, 1480E,  40
SH, 24, 1997021200,   , BEST,   0, 184S, 1473E,  35
SH, 24, 1997021206,   , BEST,   0, 187S, 1470E,  30
SH, 24, 1997021212,   , BEST,   0, 189S, 1468E,  25
