SH, 22, 1997012012,   , BEST,   0, 159S, 1720E,  15
SH, 22, 1997012018,   , BEST,   0, 161S, 1721E,  15
SH, 22, 1997012100,   , BEST,   0, 163S, 1722E,  15
SH, 22, 1997012106,   , BEST,   0, 165S, 1722E,  15
SH, 22, 1997012112,   , BEST,   0, 168S, 1722E,  15
SH, 22, 1997012118,   , BEST,   0, 170S, 1722E,  15
SH, 22, 1997012200,   , BEST,   0, 173S, 1722E,  20
SH, 22, 1997012206,   , BEST,   0, 176S, 1721E,  20
SH, 22, 1997012212,   , BEST,   0, 179S, 1719E,  20
SH, 22, 1997012218,   , BEST,   0, 181S, 1717E,  20
SH, 22, 1997012300,   , BEST,   0, 183S, 1715E,  20
SH, 22, 1997012306,   , BEST,   0, 185S, 1713E,  25
SH, 22, 1997012312,   , BEST,   0, 188S, 1711E,  25
SH, 22, 1997012318,   , BEST,   0, 192S, 1709E,  25
SH, 22, 1997012400,   , BEST,   0, 196S, 1709E,  25
SH, 22, 1997012406,   , BEST,   0, 198S, 1710E,  25
SH, 22, 1997012412,   , BEST,   0, 199S, 1711E,  25
SH, 22, 1997012418,   , BEST,   0, 200S, 1713E,  25
SH, 22, 1997012500,   , BEST,   0, 202S, 1717E,  25
SH, 22, 1997012506,   , BEST,   0, 204S, 1724E,  25
SH, 22, 1997012512,   , BEST,   0, 206S, 1731E,  25
SH, 22, 1997012518,   , BEST,   0, 208S, 1738E,  30
SH, 22, 1997012600,   , BEST,   0, 210S, 1745E,  35
SH, 22, 1997012606,   , BEST,   0, 214S, 1752E,  45
SH, 22, 1997012612,   , BEST,   0, 218S, 1758E,  45
SH, 22, 1997012618,   , BEST,   0, 224S, 1761E,  45
SH, 22, 1997012700,   , BEST,   0, 231S, 1763E,  55
SH, 22, 1997012706,   , BEST,   0, 238S, 1765E,  65
SH, 22, 1997012712,   , BEST,   0, 245S, 1767E,  65
SH, 22, 1997012718,   , BEST,   0, 251S, 1770E,  65
SH, 22, 1997012800,   , BEST,   0, 257S, 1773E,  65
SH, 22, 1997012806,   , BEST,   0, 261S, 1776E,  65
SH, 22, 1997012812,   , BEST,   0, 263S, 1779E,  65
SH, 22, 1997012818,   , BEST,   0, 264S, 1782E,  65
SH, 22, 1997012900,   , BEST,   0, 265S, 1787E,  65
SH, 22, 1997012906,   , BEST,   0, 265S, 1795E,  60
SH, 22, 1997012912,   , BEST,   0, 266S, 1794W,  60
SH, 22, 1997012918,   , BEST,   0, 272S, 1786W,  60
SH, 22, 1997013000,   , BEST,   0, 278S, 1785W,  55
SH, 22, 1997013006,   , BEST,   0, 282S, 1786W,  55
SH, 22, 1997013012,   , BEST,   0, 284S, 1788W,  55
SH, 22, 1997013018,   , BEST,   0, 285S, 1791W,  55
SH, 22, 1997013100,   , BEST,   0, 285S, 1793W,  50
SH, 22, 1997013106,   , BEST,   0, 286S, 1794W,  50
SH, 22, 1997013112,   , BEST,   0, 287S, 1792W,  50
SH, 22, 1997013118,   , BEST,   0, 289S, 1789W,  45
SH, 22, 1997020100,   , BEST,   0, 291S, 1785W,  40
SH, 22, 1997020106,   , BEST,   0, 295S, 1779W,  40
SH, 22, 1997020112,   , BEST,   0, 301S, 1770W,  35
SH, 22, 1997020118,   , BEST,   0, 311S, 1766W,  35
SH, 22, 1997020200,   , BEST,   0, 323S, 1764W,  35
SH, 22, 1997020206,   , BEST,   0, 334S, 1757W,  35
SH, 22, 1997020212,   , BEST,   0, 344S, 1747W,  35
SH, 22, 1997020218,   , BEST,   0, 356S, 1739W,  35
SH, 22, 1997020300,   , BEST,   0, 371S, 1731W,  35
