SH, 16, 1997010100,   , BEST,   0, 103S, 1755E,  15
SH, 16, 1997010106,   , BEST,   0, 103S, 1746E,  20
SH, 16, 1997010112,   , BEST,   0, 104S, 1737E,  20
SH, 16, 1997010118,   , BEST,   0, 108S, 1725E,  20
SH, 16, 1997010200,   , BEST,   0, 113S, 1712E,  25
SH, 16, 1997010206,   , BEST,   0, 121S, 1700E,  25
SH, 16, 1997010212,   , BEST,   0, 128S, 1688E,  30
SH, 16, 1997010218,   , BEST,   0, 135S, 1677E,  35
SH, 16, 1997010300,   , BEST,   0, 141S, 1665E,  35
SH, 16, 1997010306,   , BEST,   0, 144S, 1652E,  35
SH, 16, 1997010312,   , BEST,   0, 146S, 1641E,  40
SH, 16, 1997010318,   , BEST,   0, 148S, 1630E,  50
SH, 16, 1997010400,   , BEST,   0, 150S, 1619E,  60
SH, 16, 1997010406,   , BEST,   0, 150S, 1610E,  70
SH, 16, 1997010412,   , BEST,   0, 150S, 1603E,  80
SH, 16, 1997010418,   , BEST,   0, 151S, 1598E,  90
SH, 16, 1997010500,   , BEST,   0, 152S, 1595E, 105
SH, 16, 1997010506,   , BEST,   0, 155S, 1592E, 120
SH, 16, 1997010512,   , BEST,   0, 159S, 1590E, 120
SH, 16, 1997010518,   , BEST,   0, 162S, 1588E, 120
SH, 16, 1997010600,   , BEST,   0, 166S, 1587E, 120
SH, 16, 1997010606,   , BEST,   0, 170S, 1589E, 115
SH, 16, 1997010612,   , BEST,   0, 175S, 1594E, 110
SH, 16, 1997010618,   , BEST,   0, 180S, 1602E, 105
SH, 16, 1997010700,   , BEST,   0, 183S, 1611E, 105
SH, 16, 1997010706,   , BEST,   0, 190S, 1620E, 100
SH, 16, 1997010712,   , BEST,   0, 200S, 1632E, 100
SH, 16, 1997010718,   , BEST,   0, 211S, 1643E,  95
SH, 16, 1997010800,   , BEST,   0, 219S, 1652E,  90
SH, 16, 1997010806,   , BEST,   0, 227S, 1661E,  80
SH, 16, 1997010812,   , BEST,   0, 240S, 1670E,  70
SH, 16, 1997010818,   , BEST,   0, 255S, 1676E,  65
SH, 16, 1997010900,   , BEST,   0, 273S, 1679E,  60
SH, 16, 1997010906,   , BEST,   0, 289S, 1684E,  55
SH, 16, 1997010912,   , BEST,   0, 305S, 1686E,  55
SH, 16, 1997010918,   , BEST,   0, 321S, 1690E,  55
SH, 16, 1997011000,   , BEST,   0, 337S, 1695E,  50
SH, 16, 1997011006,   , BEST,   0, 353S, 1703E,  50
SH, 16, 1997011012,   , BEST,   0, 367S, 1714E,  45
SH, 16, 1997011018,   , BEST,   0, 382S, 1727E,  45
SH, 16, 1997011100,   , BEST,   0, 401S, 1738E,  40
SH, 16, 1997011106,   , BEST,   0, 424S, 1746E,  40
SH, 16, 1997011112,   , BEST,   0, 451S, 1754E,  40
