SH, 12, 1996122206,   , BEST,   0, 100S, 1360E,  20
SH, 12, 1996122212,   , BEST,   0, 105S, 1363E,  20
SH, 12, 1996122218,   , BEST,   0, 109S, 1368E,  20
SH, 12, 1996122300,   , BEST,   0, 113S, 1373E,  20
SH, 12, 1996122306,   , BEST,   0, 117S, 1378E,  25
SH, 12, 1996122312,   , BEST,   0, 119S, 1382E,  30
SH, 12, 1996122318,   , BEST,   0, 121S, 1385E,  35
SH, 12, 1996122400,   , BEST,   0, 123S, 1388E,  35
SH, 12, 1996122406,   , BEST,   0, 124S, 1391E,  35
SH, 12, 1996122412,   , BEST,   0, 125S, 1393E,  35
SH, 12, 1996122418,   , BEST,   0, 128S, 1395E,  35
SH, 12, 1996122500,   , BEST,   0, 132S, 1393E,  40
SH, 12, 1996122506,   , BEST,   0, 134S, 1389E,  45
SH, 12, 1996122512,   , BEST,   0, 135S, 1383E,  50
SH, 12, 1996122518,   , BEST,   0, 135S, 1376E,  55
SH, 12, 1996122600,   , BEST,   0, 134S, 1368E,  55
SH, 12, 1996122606,   , BEST,   0, 133S, 1358E,  50
SH, 12, 1996122612,   , BEST,   0, 135S, 1342E,  50
SH, 12, 1996122618,   , BEST,   0, 136S, 1327E,  45
SH, 12, 1996122700,   , BEST,   0, 138S, 1308E,  40
SH, 12, 1996122706,   , BEST,   0, 140S, 1289E,  40
SH, 12, 1996122712,   , BEST,   0, 146S, 1273E,  45
SH, 12, 1996122718,   , BEST,   0, 150S, 1258E,  45
SH, 12, 1996122800,   , BEST,   0, 152S, 1244E,  50
SH, 12, 1996122806,   , BEST,   0, 152S, 1233E,  55
SH, 12, 1996122812,   , BEST,   0, 152S, 1220E,  65
SH, 12, 1996122818,   , BEST,   0, 154S, 1213E,  75
SH, 12, 1996122900,   , BEST,   0, 154S, 1204E,  80
SH, 12, 1996122906,   , BEST,   0, 156S, 1196E,  85
SH, 12, 1996122912,   , BEST,   0, 159S, 1189E,  80
SH, 12, 1996122918,   , BEST,   0, 163S, 1185E,  80
SH, 12, 1996123000,   , BEST,   0, 167S, 1180E,  85
SH, 12, 1996123006,   , BEST,   0, 170S, 1174E,  80
SH, 12, 1996123012,   , BEST,   0, 171S, 1170E,  70
SH, 12, 1996123018,   , BEST,   0, 172S, 1166E,  60
SH, 12, 1996123100,   , BEST,   0, 174S, 1162E,  55
SH, 12, 1996123106,   , BEST,   0, 175S, 1157E,  50
SH, 12, 1996123112,   , BEST,   0, 176S, 1150E,  45
SH, 12, 1996123118,   , BEST,   0, 176S, 1141E,  40
SH, 12, 1997010100,   , BEST,   0, 176S, 1132E,  40
SH, 12, 1997010106,   , BEST,   0, 175S, 1122E,  35
SH, 12, 1997010112,   , BEST,   0, 173S, 1112E,  35
SH, 12, 1997010118,   , BEST,   0, 171S, 1102E,  35
SH, 12, 1997010200,   , BEST,   0, 169S, 1093E,  35
SH, 12, 1997010206,   , BEST,   0, 170S, 1084E,  35
SH, 12, 1997010212,   , BEST,   0, 174S, 1073E,  30
SH, 12, 1997010218,   , BEST,   0, 178S, 1061E,  25
SH, 12, 1997010300,   , BEST,   0, 181S, 1050E,  25
SH, 12, 1997010306,   , BEST,   0, 183S, 1036E,  25
SH, 12, 1997010312,   , BEST,   0, 182S, 1021E,  25
SH, 12, 1997010318,   , BEST,   0, 179S, 1006E,  25
SH, 12, 1997010400,   , BEST,   0, 176S,  991E,  20
SH, 12, 1997010406,   , BEST,   0, 170S,  977E,  15
SH, 12, 1997010412,   , BEST,   0, 163S,  963E,  15
SH, 12, 1997010418,   , BEST,   0, 156S,  951E,  15
SH, 12, 1997010500,   , BEST,   0, 150S,  939E,  15
SH, 12, 1997010506,   , BEST,   0, 148S,  924E,  15
SH, 12, 1997010512,   , BEST,   0, 147S,  907E,  15
SH, 12, 1997010518,   , BEST,   0, 146S,  891E,  15
SH, 12, 1997010600,   , BEST,   0, 145S,  874E,  20
SH, 12, 1997010606,   , BEST,   0, 144S,  859E,  20
SH, 12, 1997010612,   , BEST,   0, 144S,  845E,  20
SH, 12, 1997010618,   , BEST,   0, 144S,  831E,  20
SH, 12, 1997010700,   , BEST,   0, 145S,  818E,  20
SH, 12, 1997010706,   , BEST,   0, 148S,  807E,  20
SH, 12, 1997010712,   , BEST,   0, 151S,  798E,  25
SH, 12, 1997010718,   , BEST,   0, 155S,  792E,  25
SH, 12, 1997010800,   , BEST,   0, 161S,  790E,  25
SH, 12, 1997010806,   , BEST,   0, 170S,  788E,  25
SH, 12, 1997010812,   , BEST,   0, 174S,  783E,  25
SH, 12, 1997010818,   , BEST,   0, 175S,  779E,  30
SH, 12, 1997010900,   , BEST,   0, 176S,  777E,  30
SH, 12, 1997010906,   , BEST,   0, 177S,  777E,  35
SH, 12, 1997010912,   , BEST,   0, 178S,  778E,  40
SH, 12, 1997010918,   , BEST,   0, 178S,  781E,  45
SH, 12, 1997011000,   , BEST,   0, 177S,  786E,  45
SH, 12, 1997011006,   , BEST,   0, 176S,  791E,  40
SH, 12, 1997011012,   , BEST,   0, 176S,  796E,  40
SH, 12, 1997011018,   , BEST,   0, 176S,  800E,  45
SH, 12, 1997011100,   , BEST,   0, 176S,  803E,  45
SH, 12, 1997011106,   , BEST,   0, 176S,  806E,  45
SH, 12, 1997011112,   , BEST,   0, 176S,  809E,  40
SH, 12, 1997011118,   , BEST,   0, 174S,  812E,  40
SH, 12, 1997011200,   , BEST,   0, 171S,  810E,  35
SH, 12, 1997011206,   , BEST,   0, 170S,  808E,  30
SH, 12, 1997011212,   , BEST,   0, 170S,  806E,  30
SH, 12, 1997011218,   , BEST,   0, 170S,  804E,  25
SH, 12, 1997011300,   , BEST,   0, 170S,  800E,  25
SH, 12, 1997011306,   , BEST,   0, 171S,  797E,  25
SH, 12, 1997011312,   , BEST,   0, 173S,  795E,  25
SH, 12, 1997011318,   , BEST,   0, 175S,  793E,  25
SH, 12, 1997011400,   , BEST,   0, 178S,  792E,  20
SH, 12, 1997011406,   , BEST,   0, 181S,  788E,  20
SH, 12, 1997011412,   , BEST,   0, 183S,  783E,  20
SH, 12, 1997011418,   , BEST,   0, 184S,  778E,  20
SH, 12, 1997011500,   , BEST,   0, 186S,  770E,  20
SH, 12, 1997011506,   , BEST,   0, 189S,  761E,  20
SH, 12, 1997011512,   , BEST,   0, 192S,  751E,  20
SH, 12, 1997011518,   , BEST,   0, 194S,  742E,  20
SH, 12, 1997011600,   , BEST,   0, 195S,  733E,  20
SH, 12, 1997011606,   , BEST,   0, 195S,  723E,  20
SH, 12, 1997011612,   , BEST,   0, 195S,  714E,  20
